time,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r
1.75,7.157900700732254,14.315801401464508,7.168273161838466,-0.46728522149286333,-0.9345704429857267,-1.3126305432885386,0.0,0.0,0.0,0.0,0.0,0.0
1.76,7.152735101864292,14.305470203728584,7.154627637511358,-0.5165598867962415,-1.033119773592483,-1.3645524327108076,0.0,0.0,0.0,0.0,0.0,0.0
1.77,7.1470829752095435,14.294165950419087,7.140472180136268,-0.5652126654748867,-1.1304253309497734,-1.4155457375090401,0.0,0.0,0.0,0.0,0.0,0.0
1.78,7.14095059907754,14.28190119815508,7.125816135680887,-0.6132376132003768,-1.2264752264007537,-1.4656044455380377,0.0,0.0,0.0,0.0,0.0,0.0
1.79,7.134344309057086,14.268688618114172,7.110668906829357,-0.6606290020453115,-1.321258004090623,-1.514722885153084,0.0,0.0,0.0,0.0,0.0,0.0
1.8,7.127270495859573,14.254540991719146,7.095039949594293,-0.7073813197512852,-1.4147626395025703,-1.5628957235064345,0.0,0.0,0.0,0.0,0.0,0.0
1.81,7.119735603170071,14.239471206340141,7.078938769946701,-0.7534892689502615,-1.506978537900523,-1.6101179647591992,0.0,0.0,0.0,0.0,0.0,0.0
1.82,7.111746125506671,14.223492251013342,7.062374920464601,-0.7989477663400107,-1.5978955326800215,-1.6563849482100084,0.0,0.0,0.0,0.0,0.0,0.0
1.83,7.103308606088528,14.206617212177056,7.045357997001182,-0.8437519418142778,-1.6875038836285556,-1.701692346341846,0.0,0.0,0.0,0.0,0.0,0.0
1.84,7.094429634713045,14.18885926942609,7.027897635373297,-0.8878971375483481,-1.7757942750966962,-1.746036162788463,0.0,0.0,0.0,0.0,0.0,0.0
1.85,7.085115845642638,14.170231691285275,7.01000350807108,-0.9313789070406909,-1.8627578140813819,-1.7894127302217773,0.0,0.0,0.0,0.0,0.0,0.0
1.86,7.075373915501524,14.150747831003049,6.991685320989463,-0.97419301411135,-1.9483860282227,-1.831818708161692,0.0,0.0,0.0,0.0,0.0,0.0
1.87,7.065210561182947,14.130421122365894,6.972952810182365,-1.0163354318577746,-2.0326708637155493,-1.873251080709759,0.0,0.0,0.0,0.0,0.0,0.0
1.8800000000000001,7.054632537767259,14.109265075534518,6.953815738640284,-1.0578023415687707,-2.1156046831375415,-1.913707154208132,0.0,0.0,0.0,0.0,0.0,0.0
1.8900000000000001,7.043646636451286,14.087293272902572,6.934283893092031,-1.0985901315972644,-2.1971802631945287,-1.9531845548252593,0.0,0.0,0.0,0.0,0.0,0.0
1.9000000000000001,7.032259682489361,14.064519364978722,6.914367080831333,-1.1386953961925737,-2.2773907923851473,-1.9916812260697678,0.0,0.0,0.0,0.0,0.0,0.0
1.9100000000000001,7.020478533146432,14.040957066292863,6.894075126568993,-1.1781149342928823,-2.3562298685857646,-2.02919542623401,0.0,0.0,0.0,0.0,0.0,0.0
1.92,7.008310075663646,14.016620151327292,6.8734178693113055,-1.216845748278614,-2.433691496557228,-2.0657257257687394,0.0,0.0,0.0,0.0,0.0,0.0
1.93,6.995761225236771,13.991522450473543,6.852405159265402,-1.2548850426874192,-2.5097700853748384,-2.1012710045903913,0.0,0.0,0.0,0.0,0.0,0.0
1.94,6.982838923007857,13.965677846015714,6.831046854772177,-1.292230222891464,-2.584460445782928,-2.13583044932245,0.0,0.0,0.0,0.0,0.0,0.0
1.95,6.969550134070479,13.939100268140958,6.8093528192674535,-1.328878893737746,-2.657757787475492,-2.1694035504723903,0.0,0.0,0.0,0.0,0.0,0.0
1.96,6.955901845488958,13.911803690977916,6.787332918271996,-1.3648288581521302,-2.7296577163042604,-2.2019900995456902,0.0,0.0,0.0,0.0,0.0,0.0
1.97,6.94190106433188,13.88380212866376,6.764997016411012,-1.4000781157078328,-2.8001562314156656,-2.233590186098393,0.0,0.0,0.0,0.0,0.0,0.0
1.98,6.927554815720289,13.855109631440579,6.742354974463715,-1.434624861159052,-2.869249722318104,-2.2642041947297393,0.0,0.0,0.0,0.0,0.0,0.0
1.99,6.912870140890885,13.82574028178177,6.719416646443551,-1.4684674829404685,-2.936934965880937,-2.2938328020163534,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6.8978540952745515,13.795708190549103,6.696191876709656,-1.5016045616333358,-3.0032091232666716,-2.322476973389496,0.0,0.0,0.0,0.0,0.0,0.0
2.0100000000000002,6.882513746590563,13.765027493181126,6.672690497110087,-1.5340348683988665,-3.068069736797733,-2.3501379599568906,0.0,0.0,0.0,0.0,0.0,0.0
2.02,6.8668561729567665,13.733712345913533,6.648922324157381,-1.565757363379642,-3.131514726759284,-2.376817295270624,0.0,0.0,0.0,0.0,0.0,0.0
2.0300000000000002,6.850888461016069,13.701776922032138,6.624897156236955,-1.5967711940697646,-3.1935423881395293,-2.4025167920426393,0.0,0.0,0.0,0.0,0.0,0.0
2.04,6.834617704079524,13.669235408159048,6.600624770848862,-1.627075693654469,-3.254151387308938,-2.427238538809322,0.0,0.0,0.0,0.0,0.0,0.0
2.05,6.818051000286325,13.63610200057265,6.576114921883395,-1.656670379319912,-3.313340758639824,-2.450984896546695,0.0,0.0,0.0,0.0,0.0,0.0
2.06,6.801195450780987,13.602390901561973,6.551377336931018,-1.6855549505338712,-3.3711099010677423,-2.47375849523773,0.0,0.0,0.0,0.0,0.0,0.0
2.07,6.784058157908006,13.568116315816011,6.526421714627085,-1.7137292872980572,-3.4274585745961144,-2.495562230393283,0.0,0.0,0.0,0.0,0.0,0.0
2.08,6.766646223424278,13.533292446848556,6.501257722031803,-1.7411934483727765,-3.482386896745553,-2.516399259528163,0.0,0.0,0.0,0.0,0.0,0.0
2.09,6.748966746729532,13.497933493459064,6.475894992045864,-1.7679476694746556,-3.5358953389493113,-2.5362729985938355,0.0,0.0,0.0,0.0,0.0,0.0
2.1,6.731026823115051,13.462053646230101,6.450343120862172,-1.7939923614481479,-3.5879847228962958,-2.5551871183692727,0.0,0.0,0.0,0.0,0.0,0.0
2.11,6.7128335420309355,13.425667084061871,6.424611665454058,-1.8193281084115431,-3.6386562168230863,-2.5731455408114456,0.0,0.0,0.0,0.0,0.0,0.0
2.12,6.6943939853721535,13.388787970744307,6.398710141100389,-1.8439556658782013,-3.6879113317564025,-2.590152435366953,0.0,0.0,0.0,0.0,0.0,0.0
2.13,6.675715225783616,13.351430451567232,6.372648018947926,-1.867875958853723,-3.735751917707446,-2.6062122152462956,0.0,0.0,0.0,0.0,0.0,0.0
2.14,6.656804324984519,13.313608649969037,6.346434723611303,-1.891090079909776,-3.782180159819552,-2.6213295336622706,0.0,0.0,0.0,0.0,0.0,0.0
2.15,6.637668332112166,13.275336664224332,6.320079630810963,-1.9135992872352916,-3.827198574470583,-2.6355092800339865,0.0,0.0,0.0,0.0,0.0,0.0
2.16,6.6183142820855085,13.236628564171017,6.293592065049383,-1.935405002665743,-3.870810005331486,-2.648756576157976,0.0,0.0,0.0,0.0,0.0,0.0
2.17,6.5987491939885965,13.197498387977193,6.266981297325905,-1.9565088096912233,-3.9130176193824466,-2.661076772347877,0.0,0.0,0.0,0.0,0.0,0.0
2.18,6.578980069474156,13.157960138948312,6.240256542890463,-1.9769124514440262,-3.9538249028880523,-2.672475443544176,0.0,0.0,0.0,0.0,0.0,0.0
2.19,6.559013891187491,13.118027782374982,6.213426959036508,-1.9966178286664393,-3.9932356573328787,-2.682958385395448,0.0,0.0,0.0,0.0,0.0,0.0
2.2,6.538857621210896,13.077715242421792,6.186501642933382,-2.015626997659462,-4.031253995318924,-2.6925316103125887,0.0,0.0,0.0,0.0,0.0,0.0
2.21,6.518518199528764,13.037036399057529,6.159489629498407,-2.033942168213139,-4.067884336426278,-2.701201343497464,0.0,0.0,0.0,0.0,0.0,0.0
2.22,6.498002542513572,12.996005085027145,6.132399889308933,-2.0515657015192263,-4.103131403038453,-2.7089740189474414,0.0,0.0,0.0,0.0,0.0,0.0
2.23,6.477317541432903,12.954635082865806,6.105241326554561,-2.0685001080668735,-4.137000216133747,-2.715856275437235,0.0,0.0,0.0,0.0,0.0,0.0
2.24,6.456470060977683,12.912940121955366,6.078022777029766,-2.084748045522027,-4.169496091044054,-2.7218549524794997,0.0,0.0,0.0,0.0,0.0,0.0
2.25,6.43546693781177,12.87093387562354,6.05075300616711,-2.1003123165912485,-4.200624633182497,-2.7269770862655975,0.0,0.0,0.0,0.0,0.0,0.0
2.2600000000000002,6.4143149791430645,12.828629958286129,6.02344070711123,-2.1151958668706303,-4.230391733741261,-2.7312299055879548,0.0,0.0,0.0,0.0,0.0,0.0
2.27,6.393020961316259,12.786041922632519,5.996094498833775,-2.129401782680501,-4.258803565361002,-2.734620827745412,0.0,0.0,0.0,0.0,0.0,0.0
2.2800000000000002,6.371591628427393,12.743183256854786,5.9687229242894455,-2.1429332888866024,-4.285866577773205,-2.7371574544329706,0.0,0.0,0.0,0.0,0.0,0.0
2.29,6.350033690960309,12.700067381920618,5.941334448613272,-2.155793746708421,-4.311587493416842,-2.738847567617324,0.0,0.0,0.0,0.0,0.0,0.0
2.3000000000000003,6.328353824445156,12.656707648890311,5.9139374573592765,-2.1679866515153448,-4.3359733030306895,-2.739699125399549,0.0,0.0,0.0,0.0,0.0,0.0
2.31,6.306558668139043,12.613117336278085,5.886540254780613,-2.17951563061132,-4.35903126122264,-2.7397202578663316,0.0,0.0,0.0,0.0,0.0,0.0
2.32,6.284654823728956,12.569309647457912,5.859151062151302,-2.1903844410086832,-4.3807688820173665,-2.7389192629310863,0.0,0.0,0.0,0.0,0.0,0.0
2.33,6.262648854057038,12.525297708114076,5.831778016129639,-2.2005969671918204,-4.401193934383641,-2.7373046021663145,0.0,0.0,0.0,0.0,0.0,0.0
2.34,6.2405472818683245,12.481094563736649,5.804429167163353,-2.2101572188713283,-4.420314437742657,-2.734884896628541,0.0,0.0,0.0,0.0,0.0,0.0
2.35,6.218356588581031,12.436713177162062,5.777112477936582,-2.219069328729323,-4.438138657458646,-2.731668922677156,0.0,0.0,0.0,0.0,0.0,0.0
2.36,6.196083213079466,12.392166426158932,5.749835821858697,-2.2273375501565553,-4.454675100313111,-2.7276656077884818,0.0,0.0,0.0,0.0,0.0,0.0
2.37,6.173733550529646,12.347467101059292,5.722606981595033,-2.234966254981977,-4.469932509963954,-2.7228840263663576,0.0,0.0,0.0,0.0,0.0,0.0
2.38,6.151313951217692,12.302627902435384,5.695433647639527,-2.2419599311953986,-4.483919862390797,-2.7173333955505448,0.0,0.0,0.0,0.0,0.0,0.0
2.39,6.128830719411053,12.257661438822106,5.668323416929285,-2.248323180663887,-4.496646361327774,-2.711023071024225,0.0,0.0,0.0,0.0,0.0,0.0
2.4,6.106290112242628,12.212580224485256,5.641283791501066,-2.2540607168425244,-4.508121433685049,-2.7039625428218614,0.0,0.0,0.0,0.0,0.0,0.0
2.41,6.083698338617826,12.167396677235653,5.614322177189679,-2.259177362480165,-4.51835472496033,-2.6961614311386746,0.0,0.0,0.0,0.0,0.0,0.0
2.42,6.061061558144618,12.122123116289236,5.587445882368249,-2.263678047320809,-4.527356094641618,-2.6876294821429783,0.0,0.0,0.0,0.0,0.0,0.0
2.43,6.038385880086606,12.076771760173212,5.560662116730323,-2.2675678058012165,-4.535135611602433,-2.678376563792596,0.0,0.0,0.0,0.0,0.0,0.0
2.44,6.015677362339153,12.031354724678305,5.533977990113757,-2.2708517747453696,-4.541703549490739,-2.6684126616565793,0.0,0.0,0.0,0.0,0.0,0.0
2.45,5.992942010428589,11.985884020857178,5.507400511366323,-2.273535191056395,-4.54707038211279,-2.657747874743426,0.0,0.0,0.0,0.0,0.0,0.0
2.46,5.970185776534524,11.940371553069047,5.480936587252954,-2.275623389406546,-4.551246778813092,-2.646392411336982,0.0,0.0,0.0,0.0,0.0,0.0
2.47,5.947414558535265,11.89482911707053,5.454593021404541,-2.277121799925844,-4.554243599851688,-2.634356584841201,0.0,0.0,0.0,0.0,0.0,0.0
2.48,5.924634199076365,11.84926839815273,5.428376513308192,-2.2780359458899673,-4.5560718917799345,-2.621650809634925,0.0,0.0,0.0,0.0,0.0,0.0
2.49,5.901850484662286,11.803700969324572,5.402293657338813,-2.2783714414079763,-4.556742882815953,-2.6082855969378214,0.0,0.0,0.0,0.0,0.0,0.0
2.5,5.879069144771181,11.758138289542362,5.376350941831927,-2.278133989110454,-4.556267978220908,-2.594271550688607,0.0,0.0,0.0,0.0,0.0,0.0
2.5100000000000002,5.856295850992795,11.71259170198559,5.35055474819756,-2.2773293778386288,-4.5546587556772575,-2.5796193634366786,0.0,0.0,0.0,0.0,0.0,0.0
2.52,5.833536216189444,11.667072432378887,5.3249113500750775,-2.2759634803350623,-4.551926960670125,-2.5643398122482384,0.0,0.0,0.0,0.0,0.0,0.0
2.5300000000000002,5.81079579368008,11.62159158736016,5.299426912528798,-2.2740422509364473,-4.548084501872895,-2.5484437546280083,0.0,0.0,0.0,0.0,0.0,0.0
2.54,5.788080076447389,11.576160152894778,5.274107491284222,-2.2715717232690853,-4.543143446538171,-2.5319421244575926,0.0,0.0,0.0,0.0,0.0,0.0
2.5500000000000003,5.765394496367913,11.530788992735825,5.248959032004707,-2.268558007947579,-4.537116015895158,-2.5148459279515434,0.0,0.0,0.0,0.0,0.0,0.0
2.56,5.7427444234651395,11.485488846930279,5.223987369608385,-2.2650072902773006,-4.530014580554601,-2.497166239632169,0.0,0.0,0.0,0.0,0.0,0.0
2.57,5.720135165185528,11.440270330371057,5.199198227625144,-2.260925827961156,-4.521851655922312,-2.478914198324099,0.0,0.0,0.0,0.0,0.0,0.0
2.58,5.697571965697416,11.395143931394832,5.174597217593448,-2.256319948811183,-4.512639897622366,-2.460101003169612,0.0,0.0,0.0,0.0,0.0,0.0
2.59,5.675060005212761,11.350120010425522,5.15018983849679,-2.251196048465506,-4.502392096931012,-2.4407379096657196,0.0,0.0,0.0,0.0,0.0,0.0
2.6,5.65260439933165,11.3052087986633,5.12598147623955,-2.2455605881111698,-4.4911211762223395,-2.420836225723966,0.0,0.0,0.0,0.0,0.0,0.0
2.61,5.630210198409516,11.260420396819033,5.101977403162011,-2.23942009221335,-4.4788401844267,-2.4004073077539125,0.0,0.0,0.0,0.0,0.0,0.0
2.62,5.607882386947002,11.215764773894003,5.078182777594299,-2.232781146251454,-4.465562292502908,-2.3794625567712337,0.0,0.0,0.0,0.0,0.0,0.0
2.63,5.5856258830023755,11.171251766004751,5.054602643448986,-2.2256503944626145,-4.451300788925229,-2.3580134145313507,0.0,0.0,0.0,0.0,0.0,0.0
2.64,5.563445537626445,11.12689107525289,5.031241929852091,-2.2180345375930477,-4.436069075186095,-2.3360713596895066,0.0,0.0,0.0,0.0,0.0,0.0
2.65,5.541346134319867,11.082692268639734,5.008105450812209,-2.2099403306577785,-4.419880661315557,-2.3136479039881745,0.0,0.0,0.0,0.0,0.0,0.0
2.66,5.519332388512775,11.03866477702555,4.985197904927483,-2.201374580709197,-4.402749161418394,-2.2907545884726592,0.0,0.0,0.0,0.0,0.0,0.0
2.67,5.497408947066626,10.994817894133252,4.962523875130125,-2.1923441446149248,-4.3846882892298495,-2.267402979735757,0.0,0.0,0.0,0.0,0.0,0.0
2.68,5.475580387798171,10.951160775596342,4.940087828468202,-2.1828559268454413,-4.3657118536908825,-2.243604666192303,0.0,0.0,0.0,0.0,0.0,0.0
2.69,5.453851219025452,10.907702438050904,4.917894115924358,-2.1729168772719407,-4.345833754543881,-2.219371254384426,0.0,0.0,0.0,0.0,0.0,0.0
2.7,5.432225879135704,10.864451758271407,4.895946972271174,-2.162533988974858,-4.325067977949716,-2.1947143653183128,0.0,0.0,0.0,0.0,0.0,0.0
2.71,5.410708736175069,10.821417472350138,4.874250515962841,-2.151714296063502,-4.303428592127004,-2.1696456308332643,0.0,0.0,0.0,0.0,0.0,0.0
2.72,5.389304087459997,10.778608174919993,4.852808749062803,-2.140464871507244,-4.280929743014488,-2.1441766900038166,0.0,0.0,0.0,0.0,0.0,0.0
2.73,5.36801615921021,10.73603231842042,4.831625557207047,-2.1287928249786714,-4.257585649957343,-2.118319185575663,0.0,0.0,0.0,0.0,0.0,0.0
2.74,5.346849106203119,10.693698212406238,4.810704709602685,-2.1167053007091403,-4.233410601418281,-2.0920847604361175,0.0,0.0,0.0,0.0,0.0,0.0
2.75,5.325807011449547,10.651614022899095,4.790049859061487,-2.104209475357127,-4.208418950714254,-2.065485054119837,0.0,0.0,0.0,0.0,0.0,0.0
2.7600000000000002,5.30489388589065,10.6097877717813,4.769664542067982,-2.091312555889794,-4.182625111779588,-2.0385316993504827,0.0,0.0,0.0,0.0,0.0,0.0
2.77,5.284113668115868,10.568227336231736,4.749552178881792,-2.0780217774781624,-4.156043554956325,-2.0112363186190176,0.0,0.0,0.0,0.0,0.0,0.0
2.7800000000000002,5.263470224101805,10.52694044820361,4.729716073673798,-2.0643444014062777,-4.1286888028125555,-1.983610520799281,0.0,0.0,0.0,0.0,0.0,0.0
2.79,5.242967346971858,10.485934693943715,4.7101594146957835,-2.05028771299476,-4.10057542598952,-1.9556658978015018,0.0,0.0,0.0,0.0,0.0,0.0
2.8000000000000003,5.2226087567764665,10.445217513552933,4.69088527448314,-2.035859019539109,-4.071718039078218,-1.9274140212643605,0.0,0.0,0.0,0.0,0.0,0.0
2.81,5.202398100293835,10.40479620058767,4.671896610090278,-2.0210656482631295,-4.042131296526259,-1.8988664392862111,0.0,0.0,0.0,0.0,0.0,0.0
2.82,5.182338950850957,10.364677901701913,4.653196263358318,-2.005914944287844,-4.011829888575688,-1.8700346731960575,0.0,0.0,0.0,0.0,0.0,0.0
2.83,5.162434808164794,10.324869616329588,4.634786961214669,-1.9904142686162396,-3.980828537232479,-1.8409302143648467,0.0,0.0,0.0,0.0,0.0,0.0
2.84,5.142689098203452,10.285378196406905,4.616671316004092,-1.9745709961341966,-3.9491419922683932,-1.8115645210576379,0.0,0.0,0.0,0.0,0.0,0.0
2.85,5.123105173067173,10.246210346134346,4.59885182585082,-1.9583925136279414,-3.916785027255883,-1.7819490153271842,0.0,0.0,0.0,0.0,0.0,0.0
2.86,5.10368631088899,10.20737262177798,4.581330875051326,-1.9418862178183414,-3.8837724356366827,-1.7520950799494368,0.0,0.0,0.0,0.0,0.0,0.0
2.87,5.084435715754866,10.168871431509732,4.564110734497311,-1.9250595134123831,-3.8501190268247663,-1.7220140554014822,0.0,0.0,0.0,0.0,0.0,0.0
2.88,5.065356517643145,10.13071303528629,4.547193562128488,-1.907919811172131,-3.815839622344262,-1.691717236882387,0.0,0.0,0.0,0.0,0.0,0.0
2.89,5.04645177238313,10.09290354476626,4.530581403414714,-1.8904745260014884,-3.7809490520029767,-1.661215871377418,0.0,0.0,0.0,0.0,0.0,0.0
2.9,5.027724461632619,10.055448923265239,4.514276191867053,-1.872731075051052,-3.745462150102104,-1.6305211547660856,0.0,0.0,0.0,0.0,0.0,0.0
2.91,5.009177492874206,10.018354985748411,4.498279749577308,-1.8546968758413567,-3.7093937516827133,-1.599644228974436,0.0,0.0,0.0,0.0,0.0,0.0
2.92,4.9908136994301575,9.981627398860315,4.4825937877855875,-1.8363793444047982,-3.6727586888095964,-1.5685961791720104,0.0,0.0,0.0,0.0,0.0,0.0
2.93,4.972635840495692,9.945271680991384,4.467219907475449,-1.817785893446504,-3.635571786893008,-1.5373880310138577,0.0,0.0,0.0,0.0,0.0,0.0
2.94,4.954646601190448,9.909293202380896,4.452159599996169,-1.798923930524431,-3.597847861048862,-1.5060307479279822,0.0,0.0,0.0,0.0,0.0,0.0
2.95,4.936848592627959,9.873697185255917,4.437414247711684,-1.779800856248948,-3.559601712497896,-1.4745352284485878,0.0,0.0,0.0,0.0,0.0,0.0
2.96,4.919244352002937,9.838488704005874,4.422985124675729,-1.7604240625021577,-3.5208481250043153,-1.4429123035954527,0.0,0.0,0.0,0.0,0.0,0.0
2.97,4.901836342696165,9.80367268539233,4.408873397332731,-1.7408009306772094,-3.481601861354419,-1.41117273429977,0.0,0.0,0.0,0.0,0.0,0.0
2.98,4.884626954396786,9.769253908793573,4.395080125243964,-1.7209388299378416,-3.4418776598756833,-1.3793272088767539,0.0,0.0,0.0,0.0,0.0,0.0
2.99,4.867618503241802,9.735237006483604,4.3816062618385105,-1.7008451154983826,-3.401690230996765,-1.3473863405453055,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4.850813231972558,9.701626463945116,4.368452655188561,-1.6805271269244435,-3.361054253848887,-1.3153606649950076,0.0,0.0,0.0,0.0,0.0,0.0
3.0100000000000002,4.834213310108013,9.668426620216026,4.355620048808554,-1.6599921864545133,-3.3199843729090266,-1.2832606380007145,0.0,0.0,0.0,0.0,0.0,0.0
3.02,4.8178208341345865,9.635641668269173,4.343109082477704,-1.6392475973426688,-3.2784951946853376,-1.2510966330849642,0.0,0.0,0.0,0.0,0.0,0.0
3.0300000000000002,4.80163782771236,9.60327565542472,4.33092029308542,-1.6183006422226067,-3.2366012844452134,-1.2188789392284456,0.0,0.0,0.0,0.0,0.0,0.0
3.04,4.785666241897428,9.571332483794857,4.319054115499132,-1.5971585814931897,-3.1943171629863794,-1.186617758628724,0.0,0.0,0.0,0.0,0.0,0.0
3.0500000000000003,4.769907955380171,9.539815910760343,4.307510883454058,-1.5758286517256934,-3.151657303451387,-1.1543232045074108,0.0,0.0,0.0,0.0,0.0,0.0
3.06,4.754364774739242,9.508729549478485,4.2962908304643985,-1.5543180640929408,-3.1086361281858816,-1.1220052989659581,0.0,0.0,0.0,0.0,0.0,0.0
3.0700000000000003,4.739038434711038,9.478076869422075,4.285394090755497,-1.532634002820493,-3.065268005640986,-1.0896739708902305,0.0,0.0,0.0,0.0,0.0,0.0
3.08,4.723930598474437,9.447861196948875,4.274820700216456,-1.5107836236600642,-3.0215672473201285,-1.0573390539039935,0.0,0.0,0.0,0.0,0.0,0.0
3.09,4.709042857950584,9.418085715901167,4.264570597372742,-1.4887740523853248,-2.9775481047706496,-1.025010284371447,0.0,0.0,0.0,0.0,0.0,0.0
3.1,4.694376734117482,9.388753468234963,4.254643624378253,-1.4666123833102358,-2.9332247666204716,-0.9926972994489153,0.0,0.0,0.0,0.0,0.0,0.0
3.11,4.679933677339181,9.359867354678363,4.245039528026395,-1.4443056778300707,-2.8886113556601414,-0.9604096351857734,0.0,0.0,0.0,0.0,0.0,0.0
3.12,4.665715067709328,9.331430135418657,4.235757960779648,-1.4218609629852499,-2.8437219259704998,-0.9281567246747077,0.0,0.0,0.0,0.0,0.0,0.0
3.13,4.651722215408848,9.303444430817695,4.226798481817135,-1.3992852300481302,-2.7985704600962604,-0.8959478962513501,0.0,0.0,0.0,0.0,0.0,0.0
3.14,4.637956361077519,9.275912722155038,4.218160558099702,-1.3765854331328706,-2.7531708662657413,-0.863792371743351,0.0,0.0,0.0,0.0,0.0,0.0
3.15,4.624418676199234,9.248837352398468,4.2098435654520125,-1.35376848782848,-2.70753697565696,-0.8316992647689085,0.0,0.0,0.0,0.0,0.0,0.0
3.16,4.611110263500682,9.222220527001364,4.201846789661165,-1.3308412698551757,-2.6616825397103514,-0.7996775790847798,0.0,0.0,0.0,0.0,0.0,0.0
3.17,4.598032157363241,9.196064314726481,4.194169427591327,-1.3078106137441408,-2.6156212274882815,-0.7677362069837668,0.0,0.0,0.0,0.0,0.0,0.0
3.18,4.585185324247833,9.170370648495666,4.186810588313911,-1.2846833115407805,-2.569366623081561,-0.7358839277416692,0.0,0.0,0.0,0.0,0.0,0.0
3.19,4.572570663132518,9.145141326265035,4.179769294252774,-1.2614661115315688,-2.5229322230631377,-0.7041294061136701,0.0,0.0,0.0,0.0,0.0,0.0
3.2,4.560189005962572,9.120378011925144,4.173044482343974,-1.2381657169945663,-2.4763314339891327,-0.6724811908801169,0.0,0.0,0.0,0.0,0.0,0.0
3.21,4.5480411181128355,9.096082236225671,4.1666350052095575,-1.2147887849736851,-2.4295775699473703,-0.6409477134416354,0.0,0.0,0.0,0.0,0.0,0.0
3.22,4.536127698862068,9.072255397724136,4.160539632344922,-1.1913419250767694,-2.382683850153539,-0.609537286463506,0.0,0.0,0.0,0.0,0.0,0.0
3.23,4.5244493818790925,9.048898763758185,4.15475705131923,-1.1678316982975538,-2.3356633965951077,-0.5782581025692183,0.0,0.0,0.0,0.0,0.0,0.0
3.24,4.513006735720477,9.026013471440955,4.1492858689883985,-1.1442646158615555,-2.288529231723111,-0.5471182330831028,0.0,0.0,0.0,0.0,0.0,0.0
3.25,4.501800264339518,9.003600528679035,4.144124612720179,-1.1206471380959522,-2.2412942761919044,-0.5161256268219234,0.0,0.0,0.0,0.0,0.0,0.0
3.2600000000000002,4.490830407606283,8.981660815212566,4.139271731630826,-1.0969856733234804,-2.193971346646961,-0.48528810893530955,0.0,0.0,0.0,0.0,0.0,0.0
3.27,4.480097541838479,8.960195083676957,4.134725597832877,-1.0732865767804027,-2.1465731535608055,-0.4546133797948812,0.0,0.0,0.0,0.0,0.0,0.0
3.2800000000000002,4.469601980342893,8.939203960685786,4.1304845076935575,-1.0495561495585606,-2.099112299117121,-0.4241090139319184,0.0,0.0,0.0,0.0,0.0,0.0
3.29,4.459343973967178,8.918687947934355,4.1265466831033235,-1.0258006375715472,-2.0516012751430943,-0.39378245902340564,0.0,0.0,0.0,0.0,0.0,0.0
3.3000000000000003,4.4493237116617275,8.898647423323455,4.122910272754061,-1.0020262305450112,-2.0040524610900223,-0.3636410349262714,0.0,0.0,0.0,0.0,0.0,0.0
3.31,4.439541321051417,8.879082642102833,4.119573353426465,-0.9782390610311041,-1.9564781220622083,-0.33369193275963094,0.0,0.0,0.0,0.0,0.0,0.0
3.3200000000000003,4.429996869016946,8.859993738033891,4.116533931286116,-0.9544452034470788,-1.9088904068941577,-0.3039422140348286,0.0,0.0,0.0,0.0,0.0,0.0
3.33,4.4206903622855656,8.841380724571131,4.113789943187785,-0.9306506731380313,-1.8613013462760626,-0.27439880983306336,0.0,0.0,0.0,0.0,0.0,0.0
3.34,4.411621748030927,8.823243496061854,4.111339257987482,-0.9068614254637904,-1.813722850927581,-0.24506852003036605,0.0,0.0,0.0,0.0,0.0,0.0
3.35,4.402790914481828,8.805581828963655,4.1091796778617855,-0.8830833549099253,-1.7661667098198506,-0.21595801256968727,0.0,0.0,0.0,0.0,0.0,0.0
3.36,4.394197691539599,8.788395383079198,4.107308939633987,-0.8593222942228713,-1.7186445884457426,-0.18707382277984422,0.0,0.0,0.0,0.0,0.0,0.0
3.37,4.3858418514039075,8.771683702807815,4.105724716106576,-0.8355840135691328,-1.6711680271382656,-0.1584223527410656,0.0,0.0,0.0,0.0,0.0,0.0
3.38,4.377723109206722,8.755446218413445,4.104424617399608,-0.8118742197185389,-1.6237484394370778,-0.1300098706968518,0.0,0.0,0.0,0.0,0.0,0.0
3.39,4.369841123654207,8.739682247308414,4.103406192294489,-0.7881985552515218,-1.5763971105030437,-0.10184251051187158,0.0,0.0,0.0,0.0,0.0,0.0
3.4,4.3621954976763035,8.724390995352607,4.102666929582734,-0.7645625977903616,-1.5291251955807232,-0.07392627117558787,0.0,0.0,0.0,0.0,0.0,0.0
3.41,4.35478577908376,8.70957155816752,4.102204259419221,-0.7409718592543658,-1.4819437185087316,-0.046267016351314146,0.0,0.0,0.0,0.0,0.0,0.0
3.42,4.347611461232371,8.695222922464742,4.102015554679517,-0.7174317851389161,-1.4348635702778323,-0.0188704739703779,0.0,0.0,0.0,0.0,0.0,0.0
3.43,4.340671983694188,8.681343967388376,4.102098132320807,-0.6939477538183366,-1.3878955076366732,0.008257764128940137,0.0,0.0,0.0,0.0,0.0,0.0
3.44,4.333966732935463,8.667933465870926,4.102449254745987,-0.6705250758725081,-1.3410501517450162,0.035112242518026554,0.0,0.0,0.0,0.0,0.0,0.0
